,before_word,before_count,after_word,after_count
823,강국도약,1.0,차질,2.0
824,블랙홀,1.0,치유,2.0
825,경정,1.0,추락,2.0
826,3,1.0,최대,2.0
827,유럽,1.0,미래통합당,2.0
828,칭찬,1.0,자생력,2.0
829,전말,1.0,5년,2.0
830,보루,1.0,색깔,2.0
831,공유,1.0,애초,2.0
832,환자,1.0,태도,2.0
833,주체,1.0,조선,2.0
834,트럼프,1.0,법제처,2.0
835,실패,1.0,휴가,2.0
836,유념,1.0,공식화,2.0
837,애초,1.0,소수,2.0
838,해이,1.0,설정,2.0
839,한일,1.0,후보도,2.0
840,2조,1.0,사상,2.0
841,연쇄,1.0,직무,2.0
842,영속성,1.0,저주,2.0
843,자유통,1.0,314억,2.0
844,버팀목,1.0,경기,2.0
845,여의도연구원,1.0,반도체,2.0
846,고전,1.0,용의,2.0
847,긍정적,1.0,기원,2.0
848,심사숙고,1.0,투표일,2.0
849,시도지사협의회,1.0,지분,2.0
850,시험대,1.0,브리핑,2.0
851,강명구,1.0,양심적,2.0
852,아버지,1.0,시동,2.0
853,노총,1.0,폭발적,2.0
854,강성,1.0,불파불립,2.0
855,총탄,1.0,정의,2.0
856,노동부,1.0,질서,2.0
857,형태,1.0,자중,2.0
858,본격화,1.0,여부,2.0
859,법률,1.0,연설자,2.0
860,마은혁,1.0,상정,2.0
861,공정성,1.0,공식,2.0
862,즉각적,1.0,11시,2.0
863,색깔,1.0,이용구,2.0
864,헌신,1.0,김민석,2.0
865,봄철,1.0,성금,2.0
866,경범죄,1.0,총부리,2.0
867,희망,1.0,기초,2.0
868,출장지,1.0,강성,2.0
869,진상,1.0,표현,2.0
870,한일중,1.0,혼신,2.0
871,평과,1.0,공신,2.0
872,영남,1.0,염두,2.0
873,5600원,1.0,주체,2.0
874,25년,1.0,대통령실,2.0
875,공론,1.0,방침,2.0
876,이재명당,1.0,발언들,2.0
877,재논의,1.0,발생,2.0
878,부산시,1.0,호남,2.0
879,경향성,1.0,사석,2.0
880,등락,1.0,정비,2.0
881,손길,1.0,박덕흠,2.0
882,25만,1.0,3명,2.0
883,37%,1.0,횡포,2.0
884,1심,1.0,증명,2.0
885,배우자,1.0,불신,2.0
886,추가경정예산,1.0,청년들,2.0
887,결단,1.0,영남,2.0
888,발목,1.0,응답,2.0
889,폭거,1.0,1대,2.0
890,소진,1.0,일대,2.0
891,유포,1.0,지지표,2.0
892,마포구,1.0,협상,2.0
893,광신도,1.0,존재,2.0
894,자화자찬,1.0,가나다순,2.0
895,혜택,1.0,김영수,2.0
896,의뢰,1.0,분권,2.0
897,전쟁터,1.0,선봉,2.0
898,행정,1.0,혐오,2.0
899,석동현,1.0,출발,2.0
900,현지,1.0,반정치,2.0
901,횡포,1.0,고름,2.0
902,50년,1.0,역경,2.0
903,치안,1.0,국민투표,2.0
904,국민투표,1.0,5,2.0
905,부채,1.0,21~22일,2.0
906,충실,1.0,포용,2.0
907,한마디,1.0,투자,2.0
908,보완,1.0,KBS,2.0
909,경쟁적,1.0,민주공화정,2.0
910,훈장,1.0,촉박,2.0
911,53%,1.0,군사,2.0
912,참가,1.0,견지,2.0
913,비용,1.0,15일,2.0
914,컨설팅,1.0,총력,2.0
915,노래,1.0,전임,2.0
916,주적관,1.0,진출,2.0
917,눈높이,1.0,수석,2.0
918,고용,1.0,공단,2.0
919,당사자,1.0,절반,2.0
920,주거,1.0,45%,2.0
921,41%,1.0,완전국민경선,2.0
922,유무죄,1.0,지연,2.0
923,활력,1.0,재판관,2.0
924,국민께,1.0,공동,2.0
925,여파,1.0,비호,2.0
926,표준,1.0,현장,2.0
927,평등,1.0,지도자들,2.0
928,믿음,1.0,고성,2.0
929,수급,1.0,충성,2.0
930,K-의료,1.0,이탈,2.0
931,가담,1.0,재해,2.0
932,분파,1.0,지속,2.0
933,총선,1.0,피땀,2.0
934,공식,1.0,유지,2.0
935,8%,1.0,근로,2.0
936,2025.,1.0,사회공동체,2.0
937,자당,1.0,출사표,2.0
938,업무,1.0,자부심,2.0
939,징계,1.0,무소속,2.0
940,변호인,1.0,처장,2.0
941,지난날,1.0,통화,2.0
942,대사,1.0,미측,2.0
943,아사드,1.0,킨텍스,2.0
944,문해력,1.0,다짐,2.0
945,문재인,1.0,패배,2.0
946,조건,1.0,서울시장,2.0
947,최고조,1.0,본관,2.0
948,56표,1.0,분발,2.0
949,탄핵심판,1.0,체제,2.0
950,192석,1.0,정신,2.0
951,투톱,1.0,삭감,2.0
952,행복,1.0,확대,2.0
953,국가기관,1.0,직격,2.0
954,대기,1.0,개싸움,2.0
955,선거인,1.0,회견,2.0
956,사법부,1.0,환영,2.0
957,광주,1.0,강세,2.0
958,사직,1.0,감시,2.0
959,중대사,1.0,안중,2.0
960,이슬람,1.0,호흡,2.0
961,사업,1.0,주마등,2.0
962,동포애,1.0,윤리위원장,2.0
963,6.7%,1.0,약자동행,2.0
964,최종,1.0,전문가들,2.0
965,관리,1.0,표명,2.0
966,기초자치단체장,1.0,친위,2.0
967,항소심,1.0,번째,2.0
968,징역형,1.0,7공화국,2.0
969,지대,1.0,사명감,2.0
970,무효,1.0,발버둥,2.0
971,인구,1.0,부합,2.0
972,최소,1.0,38%,2.0
973,산업,1.0,일제시대,2.0
974,시리아,1.0,모델,2.0
975,악의,1.0,대통합,2.0
976,안국역,1.0,캠프,2.0
977,36.1%,1.0,절망,2.0
978,기본권,1.0,비대,2.0
979,면죄부,1.0,지원법,2.0
980,포항제철소,1.0,최일선,2.0
981,진심,1.0,내분,2.0
982,확립,1.0,108석,2.0
983,연설,1.0,수립,2.0
984,신설,1.0,집행,2.0
985,공동체,1.0,프랑스,2.0
986,이기주의,1.0,순간,2.0
987,계몽령,1.0,변호인단,2.0
988,실수,1.0,조희대,2.0
989,수뇌부,1.0,삼권분립,2.0
990,의대,1.0,전원,2.0
991,송석준,1.0,성원,2.0
992,양측,1.0,선대위원장,2.0
993,사법발전위원회,1.0,마련,2.0
994,한자리,1.0,연정,2.0
995,외교부,1.0,구금,2.0
996,농단,1.0,표시,2.0
997,필수적,1.0,제주,2.0
998,포로,1.0,회부,2.0
999,간사,1.0,징계,2.0
1000,해석,1.0,전후,2.0
1001,8000억,1.0,37%,2.0
1002,성립,1.0,시도지사들,2.0
1003,전문성,1.0,자산,2.0
1004,예상,1.0,1,2.0
1005,보상감,1.0,시대교체,2.0
1006,정치공방,1.0,방송,2.0
1007,巨野,1.0,진통,2.0
1008,위기감,1.0,정치적,2.0
1009,당직,1.0,SBS,2.0
1010,수급액,1.0,현상,2.0
1011,평생,1.0,윤심,2.0
1012,통제,1.0,전국,2.0
1013,법관,1.0,중앙당사,2.0
1014,신중,1.0,이시바,2.0
1015,42%,1.0,매진,2.0
1016,고위공직자범죄수사처장,1.0,당부,2.0
1017,의결,1.0,찬탈,2.0
1018,판시,1.0,상의,2.0
1019,월북,1.0,인물,2.0
1020,의구심,1.0,김건희,2.0
1021,가까이,1.0,득표자,2.0
1022,명복,1.0,1%,2.0
1023,브리핑,1.0,인선,2.0
1024,국무총리,1.0,1인,2.0
1025,천안함,1.0,피청구,2.0
1026,헌법소원,1.0,박수,2.0
1027,밤샌,1.0,전면,2.0
1028,변질,1.0,납세,2.0
1029,범천의원,1.0,임무,2.0
1030,불구경,1.0,제한,2.0
1031,0.4%,1.0,용기,2.0
1032,원로,1.0,방법,2.0
1033,특권의식,1.0,혼자,2.0
1034,구도,1.0,공천,2.0
1035,겁박,1.0,균형,2.0
1036,원형,1.0,순회,2.0
1037,문헌,1.0,신망,2.0
1038,자극,1.0,상식,2.0
1039,5당,1.0,궁리,2.0
1040,서울구치소,1.0,체포,2.0
1041,발대식,1.0,한민국,2.0
1042,김상욱,1.0,일원,2.0
1043,0%대,1.0,보유,2.0
1044,개혁방안,1.0,유력,2.0
1045,지체,1.0,운운,2.0
1046,이지혜,1.0,자국,2.0
1047,5,1.0,40%,2.0
1048,지시,1.0,탈바꿈,2.0
1049,경쟁력,1.0,83%,2.0
1050,전례,1.0,선명,2.0
1051,남발,1.0,11배,2.0
1052,시한부,1.0,당선,2.0
1053,보편,1.0,부상,2.0
1054,뜻밖,1.0,정신력,2.0
1055,60%,1.0,환경,2.0
1056,별도,1.0,중산층,2.0
1057,질의,1.0,투명,2.0
1058,준비,1.0,수락,2.0
1059,지역구,1.0,대국민,2.0
1060,remain,1.0,기호,2.0
1061,미안,1.0,출범,2.0
1062,진압,1.0,경쟁력,2.0
1063,음모,1.0,위헌,2.0
1064,강민국,1.0,TV,2.0
1065,개입,1.0,관계자들,2.0
1066,시발점,1.0,후보직,2.0
1067,김정은,1.0,확산,2.0
1068,조승래,1.0,작용,2.0
1069,가혹,1.0,쿠데타,2.0
1070,한나라당,1.0,공모,2.0
1071,말살,1.0,해체,2.0
1072,기획,1.0,참회,2.0
1073,시위대,1.0,공정,2.0
1074,공동,1.0,논평,2.0
1075,거야,1.0,국무총리,2.0
1076,고령화,1.0,무료,2.0
1077,동맹국,1.0,총회,2.0
1078,상식적,1.0,명분,2.0
1079,2.5,1.0,산증인,2.0
1080,기권,1.0,구조,2.0
1081,일들,1.0,제공,2.0
1082,포인트,1.0,이양수,2.0
1083,폭력,1.0,근심거리,2.0
1084,통화,1.0,시행,2.0
1085,규모,1.0,고초,2.0
1086,독일,1.0,자체,2.0
1087,국회의원들,1.0,독재,2.0
1088,우호적,1.0,중국,2.0
1089,그해,1.0,이낙연,2.0
1090,총부리,1.0,전달,2.0
1091,정계,1.0,수령액,2.0
1092,강원도청,1.0,50만,2.0
1093,민노총,1.0,눈치,2.0
1094,착수,1.0,정체,2.0
1095,중과세,1.0,1분기,2.0
1096,민주적,1.0,전체주의,2.0
1097,군대,1.0,달성,2.0
1098,복무,1.0,면죄부,2.0
1099,민생회복지원금,1.0,법정,2.0
1100,생사,1.0,잔불,2.0
1101,규제,1.0,단절,2.0
1102,10%,1.0,동결,2.0
1103,역량,1.0,기도,2.0
1104,검찰총장,1.0,의심,2.0
1105,다당제,1.0,만세,2.0
1106,국난,1.0,1만,2.0
1107,휴일,1.0,규모,2.0
1108,국민펀드,1.0,법안,2.0
1109,친윤계,1.0,참석,2.0
1110,종지부,1.0,반응,2.0
1111,창당,1.0,감당,2.0
1112,상상,1.0,단합,2.0
1113,회관,1.0,생살여탈권,1.0
1114,폭탄,1.0,국무회의,1.0
1115,희생정신,1.0,거행,1.0
1116,항소,1.0,한도,1.0
1117,쇼크,1.0,주류,1.0
1118,세금혜택,1.0,50.93%,1.0
1119,지휘,1.0,민낯,1.0
1120,괴담,1.0,전문성,1.0
1121,반박,1.0,50일,1.0
1122,미투,1.0,눈길,1.0
1123,국회사무처,1.0,공부,1.0
1124,17일,1.0,출마를,1.0
1125,전략적,1.0,윤재옥,1.0
1126,반대표,1.0,임금,1.0
1127,당론,1.0,國泰民安,1.0
1128,예산안,1.0,평당원,1.0
1129,조치,1.0,규칙,1.0
1130,벌칙,1.0,재산권,1.0
1131,참관인도,1.0,밀착,1.0
1132,이외,1.0,뼛속,1.0
1133,박준태,1.0,양측,1.0
1134,기여,1.0,월드컵,1.0
1135,체통,1.0,최상,1.0
1136,속죄,1.0,59%,1.0
1137,재판관,1.0,후보군,1.0
1138,차원,1.0,6일,1.0
1139,고유,1.0,옛일,1.0
1140,당대표,1.0,아바타,1.0
1141,유혈혁명,1.0,외교부,1.0
1142,침낭,1.0,살상,1.0
1143,가스라이팅,1.0,기조,1.0
1144,퇴임식,1.0,형사법정,1.0
1145,구축,1.0,이석연,1.0
1146,배낙호,1.0,44%,1.0
1147,용납,1.0,각지,1.0
1148,잠정,1.0,민주국가,1.0
1149,사용,1.0,한남동,1.0
1150,나이,1.0,좌우,1.0
1151,시민단체,1.0,개인종합자산관리계좌,1.0
1152,무기,1.0,증진,1.0
1153,사이버,1.0,직관적,1.0
1154,문구,1.0,등장,1.0
1155,자강,1.0,불가능,1.0
1156,상대당,1.0,박찬대,1.0
1157,기초의원,1.0,이름,1.0
1158,인면수심,1.0,부각,1.0
1159,오만,1.0,원내대변인,1.0
1160,설립,1.0,제왕,1.0
1161,의원실,1.0,24%,1.0
1162,청구,1.0,전개,1.0
1163,3.9%,1.0,대통령직,1.0
1164,국가권력,1.0,공언,1.0
1165,실세,1.0,2025.04,1.0
1166,식견,1.0,효력,1.0
1167,군가,1.0,주눅,1.0
1168,김태호,1.0,악영향,1.0
1169,계열,1.0,31일,1.0
1170,2곳,1.0,소감,1.0
1171,공천,1.0,4사,1.0
1172,단식투쟁,1.0,김씨,1.0
1173,칭송,1.0,반헌법,1.0
1174,전진숙,1.0,절제,1.0
1175,소극,1.0,청년,1.0
1176,항복,1.0,장기판,1.0
1177,첨단,1.0,현시점,1.0
1178,지지자들,1.0,경력,1.0
1179,하루,1.0,부울경,1.0
1180,준수,1.0,반간첩법,1.0
1181,정책조정회의,1.0,4강,1.0
1182,출발점,1.0,공인,1.0
1183,합참의장,1.0,黨籍,1.0
1184,해야,1.0,일주일간,1.0
1185,당부,1.0,광장,1.0
1186,credit,1.0,정상적,1.0
1187,군복무,1.0,최종적,1.0
1188,법제화,1.0,정상화,1.0
1189,미지수,1.0,시정,1.0
1190,방침,1.0,67%,1.0
1191,귀국,1.0,일제,1.0
1192,전씨,1.0,원래,1.0
1193,걸림돌,1.0,전격,1.0
1194,연맹,1.0,한화갑,1.0
1195,與野,1.0,자질,1.0
1196,윤건영,1.0,엘살바도르,1.0
1197,직면,1.0,감사원,1.0
1198,일터,1.0,정대철,1.0
1199,38%,1.0,추대위,1.0
1200,항공기,1.0,남짓,1.0
1201,보궐선거,1.0,쓰레기,1.0
1202,독점,1.0,동정,1.0
1203,사령관,1.0,장기적,1.0
1204,올인,1.0,이념논쟁,1.0
1205,국제사회,1.0,동등,1.0
1206,조세,1.0,이례,1.0
1207,카르텔,1.0,종합적,1.0
1208,용사,1.0,빗속,1.0
1209,가나다순,1.0,절체절명,1.0
1210,환자분들,1.0,수도권,1.0
1211,장기억류,1.0,봉사,1.0
1212,합법,1.0,복종,1.0
1213,108석,1.0,수습,1.0
1214,4대,1.0,염치,1.0
1215,성적표,1.0,통상,1.0
1216,power,1.0,난국,1.0
1217,포탄,1.0,영등포구,1.0
1218,동교동,1.0,피해자,1.0
1219,금액,1.0,자멸,1.0
1220,추산,1.0,견해,1.0
1221,소액주주,1.0,원씩,1.0
1222,보유,1.0,의원총회,1.0
1223,기하급수적,1.0,기본사회위원회,1.0
1224,규탄,1.0,국유화,1.0
1225,눈물,1.0,여유,1.0
1226,아빠,1.0,창구,1.0
1227,지구,1.0,동조,1.0
1228,원래,1.0,국회독재,1.0
1229,사기,1.0,戰線,1.0
1230,구자근,1.0,의무화,1.0
1231,재판들,1.0,동네,1.0
1232,김은희,1.0,진우스,1.0
1233,37.8%,1.0,트러스트,1.0
1234,변론,1.0,용광로,1.0
1235,지지자,1.0,타개,1.0
1236,세비,1.0,한교총,1.0
1237,연금법,1.0,등판,1.0
1238,여론전,1.0,포비아,1.0
1239,극우,1.0,사형수,1.0
1240,궁금증,1.0,발족,1.0
1241,임무,1.0,중소기업,1.0
1242,주택,1.0,특검,1.0
1243,상임위별,1.0,국토부,1.0
1244,종전,1.0,서울시민,1.0
1245,법제,1.0,단계,1.0
1246,전임,1.0,첫해,1.0
1247,감옥,1.0,경선제,1.0
1248,순수,1.0,그릇,1.0
1249,공간,1.0,조성,1.0
1250,참배,1.0,3차례,1.0
1251,분들,1.0,업계,1.0
1252,다행,1.0,주민,1.0
1253,담화,1.0,급부상,1.0
1254,성사,1.0,동력,1.0
1255,동원,1.0,공략,1.0
1256,결렬,1.0,끼리,1.0
1257,개헌국민연합,1.0,통계,1.0
1258,대처,1.0,일인,1.0
1259,범죄,1.0,참담,1.0
1260,빈손,1.0,영감,1.0
1261,귀순,1.0,목련장,1.0
1262,노동요,1.0,국태민안,1.0
1263,재협상,1.0,인천,1.0
1264,총재산,1.0,역대,1.0
1265,공통분모,1.0,물가,1.0
1266,보호기관,1.0,좌파,1.0
1267,뜬눈,1.0,규정,1.0
1268,대응력,1.0,꽃가마,1.0
1269,14일,1.0,자료,1.0
1270,문란,1.0,지갑,1.0
1271,양극단,1.0,왜곡,1.0
1272,정정,1.0,일차적,1.0
1273,2심,1.0,10대,1.0
1274,모순,1.0,정치쇼,1.0
1275,교섭,1.0,상륙,1.0
1276,구심점,1.0,신의,1.0
1277,독주,1.0,부대표,1.0
1278,이철우,1.0,현실,1.0
1279,악영향,1.0,함정,1.0
1280,초래,1.0,탈당해,1.0
1281,본업,1.0,2019년,1.0
1282,유보,1.0,자초,1.0
1283,광역교통법,1.0,잠재성장률,1.0
1284,반도체특별법,1.0,덧셈,1.0
1285,지지율,1.0,로비,1.0
1286,남용,1.0,국민투표법,1.0
1287,권영진,1.0,재판부,1.0
1288,6회,1.0,준용,1.0
1289,주정차,1.0,1000만,1.0
1290,연금개혁특위,1.0,시각,1.0
1291,제한,1.0,충실,1.0
1292,지속,1.0,파도,1.0
1293,편안,1.0,주먹,1.0
1294,7.9%,1.0,국무부,1.0
1295,집권기,1.0,역량,1.0
1296,비율,1.0,점거,1.0
1297,경쟁,1.0,4선,1.0
1298,질문,1.0,경향,1.0
1299,2170만,1.0,대조적,1.0
1300,방송,1.0,프로축구,1.0
1301,죄악상,1.0,구호,1.0
1302,54%,1.0,선발,1.0
1303,행태들,1.0,김용민,1.0
1304,6인,1.0,부정,1.0
1305,김재섭,1.0,컨벤션,1.0
1306,핵공격,1.0,구금시,1.0
1307,방법,1.0,확신,1.0
1308,고개,1.0,안정성,1.0
1309,대세,1.0,공고,1.0
1310,예결위,1.0,해소,1.0
1311,실체,1.0,작업,1.0
1312,무조건적,1.0,반헌법적,1.0
1313,절망,1.0,처분,1.0
1314,적법절차,1.0,입자,1.0
1315,임명,1.0,관여,1.0
1316,일관,1.0,성명,1.0
1317,종북,1.0,유무형,1.0
1318,국군,1.0,뒷받침,1.0
1319,연구원,1.0,공화국,1.0
1320,조율,1.0,박스권,1.0
1321,자유한국당,1.0,영상,1.0
1322,대결,1.0,박빙,1.0
1323,제복,1.0,일체,1.0
1324,압박전,1.0,핵심관계자,1.0
1325,법위반,1.0,극단적,1.0
1326,헌법재판관들,1.0,가늠,1.0
1327,비리,1.0,이사장,1.0
1328,재정부,1.0,선대본부장,1.0
1329,비대,1.0,일상적,1.0
1330,원천,1.0,의무적,1.0
1331,전통,1.0,보신탕,1.0
1332,진영,1.0,피고인,1.0
1333,안달,1.0,대가,1.0
1334,북핵,1.0,과오,1.0
1335,수사기관,1.0,인권,1.0
1336,12개월,1.0,공짜,1.0
1337,자녀,1.0,성공적,1.0
1338,원로모임,1.0,획득,1.0
1339,전당대회,1.0,강공,1.0
1340,허언,1.0,환골탈태,1.0
1341,4.5%,1.0,5000~1,1.0
1342,최고위원,1.0,오차,1.0
1343,대한문,1.0,시도,1.0
1344,복지부,1.0,자유민주주,1.0
1345,빌미,1.0,행각,1.0
1346,법무행정,1.0,인지도,1.0
1347,기준,1.0,연구소장,1.0
1348,신속,1.0,29억,1.0
1349,9일,1.0,김석기,1.0
1350,마무리,1.0,사인,1.0
1351,고발전,1.0,최소화,1.0
1352,우위,1.0,CBS,1.0
1353,의도적,1.0,당규,1.0
1354,김어준,1.0,거국내각,1.0
1355,상실,1.0,헌신적,1.0
1356,경남,1.0,면접,1.0
1357,경청,1.0,게시판,1.0
1358,남편,1.0,미만,1.0
1359,토론회,1.0,축하,1.0
1360,시대정신,1.0,잔돈,1.0
1361,2022년,1.0,산불,1.0
1362,형사고발,1.0,국회법,1.0
1363,영화,1.0,네거티브,1.0
1364,정현미,1.0,홍보,1.0
1365,복지,1.0,심우정,1.0
1366,패배,1.0,기점,1.0
1367,의료계,1.0,자영업자들,1.0
1368,토론,1.0,반열,1.0
1369,8%포인트,1.0,가지,1.0
1370,안전망,1.0,사회상,1.0
1371,내란동조,1.0,21~27일,1.0
1372,더민초,1.0,자유발언,1.0
1373,대만,1.0,운명,1.0
1374,논리,1.0,무정부상태,1.0
1375,시민의식,1.0,온도,1.0
1376,복원,1.0,육성,1.0
1377,권리당원,1.0,곡성,1.0
1378,깡패들,1.0,세간,1.0
1379,장기화,1.0,동맹국들,1.0
1380,알바,1.0,개선,1.0
1381,공화당,1.0,동영상,1.0
1382,8곳,1.0,조직적,1.0
1383,31%,1.0,등판론,1.0
1384,긴장,1.0,국방부,1.0
1385,제2,1.0,조롱,1.0
1386,변호사들,1.0,정치력,1.0
1387,이탈,1.0,경제부총리,1.0
1388,직원,1.0,최우선적,1.0
1389,대구,1.0,고문,1.0
1390,특정,1.0,홈페이지,1.0
1391,사생활,1.0,수신료,1.0
1392,용기,1.0,그다음,1.0
1393,전쟁,1.0,전략적,1.0
1394,회사,1.0,17일,1.0
1395,선박,1.0,국부,1.0
1396,역할,1.0,예산안,1.0
1397,인터뷰,1.0,조치,1.0
1398,염원,1.0,한동안,1.0
1399,조윤호,1.0,소비,1.0
1400,회동,1.0,치안,1.0
1401,사퇴,1.0,4만,1.0
1402,선호,1.0,백현동,1.0
1403,2056년,1.0,효율적,1.0
1404,30,1.0,시비,1.0
1405,목록,1.0,수렴,1.0
1406,산수,1.0,해법,1.0
1407,공개토론,1.0,민초들,1.0
1408,내년도,1.0,ENTJ,1.0
1409,리더,1.0,41%,1.0
1410,머스크,1.0,당사자,1.0
1411,한국인,1.0,잔재,1.0
1412,행정부,1.0,건설,1.0
1413,상호,1.0,수감,1.0
1414,관측,1.0,11일,1.0
1415,소셜미디어,1.0,예외자,1.0
1416,하나하나,1.0,덕목,1.0
1417,히틀러,1.0,똬리,1.0
1418,비전,1.0,만전,1.0
1419,그다음,1.0,소식,1.0
1420,연금특위,1.0,알맹상점,1.0
1421,실제,1.0,샅바,1.0
1422,불능,1.0,복당,1.0
1423,근무,1.0,단체,1.0
1424,1970~80년대,1.0,숙제,1.0
1425,촉발,1.0,문구,1.0
1426,로델,1.0,본질,1.0
1427,트집,1.0,폐지,1.0
1428,자식,1.0,맹공,1.0
1429,촬영,1.0,무역,1.0
1430,거리,1.0,입당원서,1.0
1431,전가,1.0,생활비,1.0
1432,시도,1.0,BBS,1.0
1433,탄핵소추,1.0,고의적,1.0
1434,수익,1.0,커뮤니티,1.0
1435,자살,1.0,유철환,1.0
1436,민방공,1.0,퇴장,1.0
1437,채널,1.0,존경심,1.0
1438,곡절,1.0,전략가들,1.0
1439,정상화,1.0,신경전,1.0
1440,발효,1.0,긴급,1.0
1441,머릿속,1.0,경악,1.0
1442,1만,1.0,모임,1.0
1443,집단,1.0,비정상적,1.0
1444,주력,1.0,충격파,1.0
1445,82명,1.0,17시,1.0
1446,300명,1.0,허위,1.0
1447,심리,1.0,10일,1.0
1448,재보궐선거,1.0,헌정,1.0
1449,부메랑,1.0,1년,1.0
1450,일정,1.0,20조,1.0
1451,이동,1.0,헌정질서,1.0
1452,급여,1.0,실제,1.0
1453,나머지,1.0,최경환,1.0
1454,공군,1.0,자들,1.0
1455,입대,1.0,불법,1.0
1456,송환,1.0,보수정치,1.0
1457,싱크탱크,1.0,번갯불,1.0
1458,심우정,1.0,감탄고토,1.0
1459,서해수호,1.0,헌법재판관,1.0
1460,국론,1.0,느낌,1.0
1461,학장,1.0,한정,1.0
1462,엄포,1.0,이해관계,1.0
1463,인용,1.0,찬성파,1.0
1464,절체절명,1.0,반전,1.0
1465,에너지,1.0,자원봉사,1.0
1466,수정,1.0,서면,1.0
1467,공무원,1.0,부총리,1.0
1468,아픔,1.0,통과,1.0
1469,자자손손,1.0,항복,1.0
1470,공공,1.0,독식,1.0
1471,무리수,1.0,진보층,1.0
1472,구조,1.0,타협,1.0
1473,4년,1.0,복구,1.0
1474,부정,1.0,경호처,1.0
1475,추경예산,1.0,조짐,1.0
1476,관저,1.0,주권의지,1.0
1477,입장문,1.0,백척간두,1.0
1478,허장성세,1.0,모순,1.0
1479,유산취득세,1.0,국민통합,1.0
1480,장외,1.0,기소권,1.0
1481,김천시,1.0,측면,1.0
1482,제보,1.0,浮動層,1.0
1483,소환,1.0,달째,1.0
1484,안정성,1.0,히틀러,1.0
1485,작성,1.0,중앙선거관리위원회,1.0
1486,완수,1.0,텃밭,1.0
1487,출입기자들,1.0,대체,1.0
1488,중재,1.0,30년,1.0
1489,구제,1.0,순환,1.0
1490,7.1%,1.0,장소,1.0
1491,늦춰,1.0,개별,1.0
1492,수권,1.0,클럽,1.0
1493,무력,1.0,NHK당,1.0
1494,여명,1.0,통합진보당,1.0
1495,공식적,1.0,대통령감,1.0
1496,쿠데타,1.0,4월,1.0
1497,분출,1.0,책임론,1.0
1498,환경,1.0,42.2%,1.0
1499,패악질,1.0,마라도,1.0
1500,짚신,1.0,일을,1.0
1501,솔선수범,1.0,장관직,1.0
1502,한남동,1.0,6.2%,1.0
1503,오케이,1.0,박씨,1.0
1504,노동,1.0,캠프인,1.0
1505,기독인회,1.0,당심,1.0
1506,퇴진,1.0,거부권,1.0
1507,좌파,1.0,눈쌀,1.0
1508,27만,1.0,보류,1.0
1509,경감,1.0,NSC,1.0
1510,태세,1.0,독주,1.0
1511,법질서,1.0,고수,1.0
1512,23일,1.0,원패스,1.0
1513,51.1%,1.0,침체,1.0
1514,소폭,1.0,단시간,1.0
1515,드라이브,1.0,주최,1.0
1516,지자체장,1.0,실상,1.0
1517,시금석,1.0,내란수괴,1.0
1518,산소호흡기,1.0,부위원장,1.0
1519,김민석,1.0,실존,1.0
1520,현안,1.0,밤잠,1.0
1521,납부,1.0,행동,1.0
1522,보수주의자,1.0,실행,1.0
1523,40%,1.0,주년,1.0
1524,회유,1.0,전환점,1.0
1525,양극,1.0,만회,1.0
1526,대혼란,1.0,계층,1.0
1527,과반,1.0,비자,1.0
1528,유엔,1.0,포옹,1.0
1529,정치인들,1.0,대책,1.0
1530,요령,1.0,워싱턴포스트,1.0
1531,19%,1.0,소득세,1.0
1532,증폭,1.0,재집권,1.0
1533,신성불가침,1.0,간부,1.0
1534,집권당,1.0,한국리서치,1.0
1535,강창희,1.0,3만,1.0
1536,대변,1.0,3곳,1.0
1537,미련,1.0,분기점,1.0
1538,김천시장,1.0,공명당,1.0
1539,국정조사,1.0,대국본,1.0
1540,이성,1.0,외교,1.0
1541,극단적,1.0,발판,1.0
1542,외국,1.0,즉흥,1.0
1543,뉴스파이팅,1.0,보우,1.0
1544,운전,1.0,의리,1.0
1545,탄압,1.0,쌍권,1.0
1546,8일,1.0,자격,1.0
1547,벌금,1.0,특위,1.0
1548,나름,1.0,3%,1.0
1549,영상,1.0,직무유기,1.0
1550,유상범,1.0,수험생,1.0
1551,2명,1.0,선관,1.0
1552,총구,1.0,근간,1.0
1553,흥행,1.0,경선관리위,1.0
1554,내정,1.0,맞수,1.0
