,before_word,before_count,after_word,after_count
819,국경너머,2.0,비상,3.0
820,주역,2.0,대선주자,3.0
821,표결,2.0,이양수,3.0
822,6일,2.0,기여,3.0
823,책임자,2.0,보도,3.0
824,9일,2.0,설명,3.0
825,재원,2.0,후보직,3.0
826,취급,2.0,출사표,3.0
827,지지층,2.0,성과,3.0
828,무죄,2.0,파기환송,3.0
829,공식,2.0,퇴행,3.0
830,극복,2.0,최대,3.0
831,심우정,2.0,이야기,3.0
832,탄핵심판,2.0,수위,3.0
833,자녀,2.0,성원,3.0
834,사건,2.0,방어,3.0
835,개입,2.0,3강,3.0
836,생산,2.0,진보당,3.0
837,지자체,2.0,자주적,3.0
838,정치세력,2.0,기간,3.0
839,시위,2.0,응원,3.0
840,경악,2.0,표본,3.0
841,기획재정위원회,2.0,난립,3.0
842,패배,2.0,지속,3.0
843,자본시장법,2.0,작동,3.0
844,반대파,2.0,진보,3.0
845,경제사령탑,2.0,억제,3.0
846,예비후보,2.0,내란수괴,3.0
847,엉터리,2.0,재산,3.0
848,반발,2.0,수권정당,3.0
849,원내수석,2.0,냉정,3.0
850,문화,2.0,대전협,2.0
851,시점,2.0,어게인,2.0
852,심리,2.0,드라마,2.0
853,외신들,2.0,10년,2.0
854,고생,2.0,유튜브,2.0
855,듯이,2.0,폭동,2.0
856,벼랑,2.0,활성화,2.0
857,사정,2.0,공표,2.0
858,단체,2.0,흐름,2.0
859,울분,2.0,가슴,2.0
860,지급,2.0,정상,2.0
861,고개,2.0,이재명이,2.0
862,세미나,2.0,사유재산,2.0
863,방치,2.0,상응,2.0
864,존속,2.0,원인,2.0
865,5곳,2.0,감동,2.0
866,회귀,2.0,결기,2.0
867,조직,2.0,적용,2.0
868,전광훈,2.0,극우세력,2.0
869,파렴치,2.0,당권경쟁,2.0
870,무력,2.0,제1,2.0
871,미래자유,2.0,염원,2.0
872,중범죄자,2.0,거액,2.0
873,바람,2.0,방법,2.0
874,예비후보자,2.0,봉사자,2.0
875,자신,2.0,4일,2.0
876,일희일비,2.0,정계,2.0
877,완수,2.0,회부,2.0
878,당협,2.0,헌법기관,2.0
879,절차,2.0,헌정사,2.0
880,재앙,2.0,가지,2.0
881,합리성,2.0,이동권,2.0
882,비용,2.0,전술,2.0
883,보고,2.0,혁신당,2.0
884,가동,2.0,주인공,2.0
885,회동,2.0,대권,2.0
886,조국혁,2.0,모양새,2.0
887,한국사회,2.0,관례,2.0
888,김기현,2.0,전광훈,2.0
889,피청구,2.0,전국,2.0
890,개혁안,2.0,회동,2.0
891,복구,2.0,경의,2.0
892,여론조사,2.0,취임사,2.0
893,총리,2.0,단결,2.0
894,초조,2.0,최상목,2.0
895,상식적,2.0,무한,2.0
896,내역,2.0,자각,2.0
897,주문,2.0,성명,2.0
898,투표율,2.0,기도,2.0
899,천명,2.0,비대,2.0
900,결탁,2.0,각자,2.0
901,줄다리기,2.0,시대정신,2.0
902,정보위,2.0,협의,2.0
903,치유,2.0,내달,2.0
904,실장,2.0,4000명,2.0
905,문란,2.0,인사부,2.0
906,아픔,2.0,처장,2.0
907,부패,2.0,비율,2.0
908,계층,2.0,계획,2.0
909,기만행위,2.0,동력,2.0
910,진심,2.0,원내수석대변인,2.0
911,초유,2.0,진료,2.0
912,목적,2.0,축하,2.0
913,집단,2.0,대선주자들,2.0
914,탄핵안,2.0,전북,2.0
915,10일,2.0,정착,2.0
916,사유,2.0,종로구,2.0
917,공간,2.0,크기,2.0
918,그다음,2.0,9%,2.0
919,포고령,2.0,1명,2.0
920,연설,2.0,서로,2.0
921,의결,2.0,2년,2.0
922,제목,2.0,기점,2.0
923,직원,2.0,사각지대,2.0
924,마린,2.0,원내대책회의,2.0
925,스펙트럼,2.0,막바지,2.0
926,예방,2.0,부동산,2.0
927,극우본색,2.0,깃발,2.0
928,각오,2.0,공동선대위원장,2.0
929,추방,2.0,대구시,2.0
930,표심,2.0,총리추천제,2.0
931,JU,2.0,고집,2.0
932,싫증,2.0,난무,2.0
933,비상대책위원회의,2.0,증액,2.0
934,쿠바,2.0,의대생,2.0
935,공모,2.0,자진,2.0
936,10%포인트,2.0,이념,2.0
937,위주,2.0,우원식,2.0
938,인식,2.0,관리위원회,2.0
939,위헌적,2.0,일꾼,2.0
940,고무,2.0,광란,2.0
941,일단락,2.0,사이다,2.0
942,차별화,2.0,난관,2.0
943,국제사회,2.0,눈물,2.0
944,배제,2.0,대행체제,2.0
945,박근혜,2.0,고성,2.0
946,원내지도부,2.0,사용료,2.0
947,훼손,2.0,바람,2.0
948,예의,2.0,정서,2.0
949,보건복지부,2.0,92.00%,2.0
950,지칭,2.0,아픔,2.0
951,농락,2.0,여망,2.0
952,97.91%,2.0,전례들,2.0
953,편리,2.0,비상대책위원회의,2.0
954,지원금,2.0,위법행위,2.0
955,개최,2.0,의사들,2.0
956,성격,2.0,사리사욕,2.0
957,대안,2.0,강성층,2.0
958,단어,2.0,손해,2.0
959,안정적,2.0,14일,2.0
960,망상,2.0,경기부양,2.0
961,행동,2.0,중도보수,2.0
962,진보,2.0,5,2.0
963,재발,2.0,21일,2.0
964,대승적,2.0,정면,2.0
965,내부,2.0,내성,2.0
966,다행,2.0,오늘날,2.0
967,절망,2.0,상향,2.0
968,일종,2.0,경고,2.0
969,활동,2.0,경고성,2.0
970,반격,2.0,2위,2.0
971,판사,2.0,공명선거,2.0
972,불완전,2.0,경향,2.0
973,언어,2.0,거취,2.0
974,2심,2.0,투명,2.0
975,더민주대전혁신회의,2.0,국무,2.0
976,연결,2.0,조국혁신당,2.0
977,공격,2.0,진출자,2.0
978,발의,2.0,인생,2.0
979,배신행위,2.0,제공,2.0
980,이사,2.0,공산,2.0
981,탄핵감,2.0,슬기,2.0
982,불편,2.0,윤상현,2.0
983,멸칭,2.0,공백,2.0
984,관점,2.0,시대교체,2.0
985,소명,2.0,디딤돌,2.0
986,중국,2.0,원래,2.0
987,2000억,2.0,중범죄자,2.0
988,금융,2.0,기각,2.0
989,추후,2.0,박상섭,2.0
990,작동,2.0,국호,2.0
991,배신자,2.0,정당민주주의,2.0
992,연금법,2.0,성립,2.0
993,몰두,2.0,49일,2.0
994,보유,2.0,리스크,2.0
995,소송,2.0,청산,2.0
996,헌재가,2.0,제한적,2.0
997,전선,2.0,통일,2.0
998,내란죄,2.0,제주,2.0
999,실시간,2.0,자율적,2.0
1000,정식,2.0,강남,2.0
1001,기소,2.0,정지,2.0
1002,대체적,2.0,피청구인,2.0
1003,성장,2.0,청년,2.0
1004,장관,2.0,접근,2.0
1005,겁니,2.0,정책위의장,2.0
1006,진성준,2.0,방지,2.0
1007,요원,2.0,화합,2.0
1008,가장,2.0,총무,2.0
1009,칭찬,2.0,박수,2.0
1010,기약,2.0,국적,2.0
1011,자당,2.0,통치구조,2.0
1012,절제,2.0,흥행,2.0
1013,해고,2.0,지정,2.0
1014,국부,2.0,상징,2.0
1015,화병,2.0,폐기,2.0
1016,호들갑,2.0,형평성,2.0
1017,병원,2.0,일치,2.0
1018,속도,2.0,싱크탱크,2.0
1019,몽니,2.0,역선택,2.0
1020,첫발,2.0,시민사회,2.0
1021,독자,2.0,관심도,2.0
1022,97명,2.0,내란대행,2.0
1023,샅바싸움,2.0,공론장,2.0
1024,28.9회,2.0,마무리,2.0
1025,참모,2.0,정대철,2.0
1026,명씩,2.0,동행,2.0
1027,최소,2.0,충청,2.0
1028,입맛,2.0,전당,2.0
1029,86세대,2.0,프레임,2.0
1030,이데올로기,2.0,이해,2.0
1031,류제화,2.0,대표들,2.0
1032,파멸,2.0,빨간색,2.0
1033,박환기,2.0,회식,2.0
1034,5만,2.0,일체,2.0
1035,행각,2.0,침통,2.0
1036,추구,2.0,중재,2.0
1037,집단소송,2.0,인사규칙,2.0
1038,집계,2.0,최극우,2.0
1039,면죄부,2.0,수락,2.0
1040,76명,2.0,용기,2.0
1041,대표기관,2.0,임기,2.0
1042,재선,2.0,상승세,2.0
1043,권고안,2.0,기재부,2.0
1044,친윤석열계,2.0,정치공학,2.0
1045,기초연금,2.0,공격,2.0
1046,김동원,2.0,51회,2.0
1047,경북,2.0,부응,2.0
1048,12년,2.0,발간,2.0
1049,탄핵소추안,2.0,선거대책위원회,2.0
1050,겸손,2.0,허위,2.0
1051,황교안,2.0,단체장,2.0
1052,양당,2.0,다행,2.0
1053,계륵,2.0,불식,2.0
1054,미얀마,2.0,제외,2.0
1055,기점,2.0,회고록,2.0
1056,김재섭,2.0,통합위원회,2.0
1057,간담회,2.0,반대파,2.0
1058,좌고우면,2.0,균형,2.0
1059,세종갑,2.0,19대,2.0
1060,오동운,2.0,해병대,2.0
1061,중단,2.0,RN,2.0
1062,당원,2.0,하루,2.0
1063,거짓말,2.0,오해,2.0
1064,영문,2.0,맥락들,2.0
1065,대로,2.0,책임자,2.0
1066,이탈표,2.0,환원,2.0
1067,2013년,2.0,차출론,2.0
1068,108명,2.0,재무부,2.0
1069,공수처장,2.0,영남,2.0
1070,안착,2.0,컷오프,2.0
1071,명씨,2.0,10.9%,2.0
1072,인공지능,2.0,지원금,2.0
1073,이미지,2.0,공천,2.0
1074,응답,2.0,기일,2.0
1075,일각,2.0,가스,2.0
1076,제도개선,2.0,지도,2.0
1077,고충,2.0,군대,2.0
1078,글자,2.0,국가기관,2.0
1079,맹윤,2.0,자평,2.0
1080,계몽령,2.0,공소,2.0
1081,핵심,2.0,앞마당,2.0
1082,자정,2.0,점검,2.0
1083,답변,2.0,홈페이지,2.0
1084,양쪽,2.0,본청,2.0
1085,이념,2.0,우두머리,2.0
1086,오른쪽,2.0,보존,2.0
1087,원숭이,2.0,주도권,2.0
1088,접수,2.0,대세,2.0
1089,승리,2.0,수익률,2.0
1090,대표자,2.0,러시아,2.0
1091,소통,2.0,정통,2.0
1092,정작,2.0,협조,2.0
1093,그해,2.0,충실,2.0
1094,지혜,2.0,사전,2.0
1095,극단세력,2.0,탄핵사태,2.0
1096,채용,2.0,가처분,2.0
1097,예비비,2.0,대서사시,2.0
1098,정착,2.0,제재,2.0
1099,충돌,2.0,통상,2.0
1100,강화,2.0,언행,2.0
1101,공세,2.0,특정,2.0
1102,개인,2.0,신념,2.0
1103,직무감찰,2.0,진보진영,2.0
1104,전무,2.0,최종적,2.0
1105,손길,2.0,미증유,2.0
1106,8억,2.0,여의도연구원,2.0
1107,추가경정예산,2.0,18%,2.0
1108,당선,2.0,30일,2.0
1109,사망,2.0,집계,2.0
1110,용서치,2.0,허용,2.0
1111,전씨,2.0,화두,2.0
1112,항고,2.0,군인,2.0
1113,연일,2.0,효과적,2.0
1114,개탄,2.0,부정,2.0
1115,사회학,2.0,국가긴급권,2.0
1116,법률자문위원장,2.0,경기도청,2.0
1117,확보,2.0,평균,2.0
1118,설치,2.0,공식,2.0
1119,견제,2.0,호남,2.0
1120,글항아리,2.0,성장,2.0
1121,안녕,2.0,집무실,2.0
1122,마음속,2.0,2인,2.0
1123,퇴직,2.0,민초들,2.0
1124,여지,2.0,경호처,2.0
1125,표시,2.0,정리,2.0
1126,무장,2.0,투어,2.0
1127,상임위원장,2.0,도전,2.0
1128,화합,2.0,첫마디,2.0
1129,동원,2.0,폭주,2.0
1130,공감,2.0,가속화,2.0
1131,원칙,2.0,항의,2.0
1132,실체,2.0,권력자들,2.0
1133,편승,1.0,다짐,2.0
1134,애초,1.0,지향,2.0
1135,배진현,1.0,극명,2.0
1136,국민권익위원회,1.0,인기,2.0
1137,프라이머리,1.0,58%,2.0
1138,절대다수,1.0,기획,2.0
1139,해명,1.0,주재,2.0
1140,반복,1.0,몰락,2.0
1141,4%P,1.0,공정성,2.0
1142,2곳,1.0,품격,2.0
1143,연장,1.0,조별,2.0
1144,손발,1.0,보편,2.0
1145,좌우,1.0,구제,2.0
1146,정신병자,1.0,인상,2.0
1147,기인,1.0,압축,2.0
1148,테러리즘,1.0,속셈,2.0
1149,유권자들,1.0,물리적,2.0
1150,실정,1.0,차출,2.0
1151,젤렌스키,1.0,책임당원,2.0
1152,손현보,1.0,유용,2.0
1153,국방위원들,1.0,책무,2.0
1154,경제질서,1.0,탈환,2.0
1155,존엄성,1.0,사안,2.0
1156,지령설,1.0,숙고,2.0
1157,안보,1.0,소개,2.0
1158,동기,1.0,정치재판,2.0
1159,명단,1.0,독주,2.0
1160,탄핵반대파,1.0,해법,2.0
1161,의대,1.0,비중,2.0
1162,영구집권,1.0,설립,2.0
1163,제왕,1.0,민주개혁,2.0
1164,저자,1.0,7명,2.0
1165,문해력,1.0,협박,2.0
1166,그림,1.0,직전,2.0
1167,방송사,1.0,국민대회,2.0
1168,전략기획부총장,1.0,일반적,2.0
1169,표명,1.0,필수적,2.0
1170,한정,1.0,활성,2.0
1171,5000만,1.0,용납,2.0
1172,과거,1.0,증거,2.0
1173,광화문역,1.0,입주,2.0
1174,여념,1.0,스트레스,2.0
1175,자랑,1.0,재정부,2.0
1176,문법,1.0,아트홀,2.0
1177,우파,1.0,사필귀정,2.0
1178,주범,1.0,공론화,2.0
1179,소유,1.0,평판,2.0
1180,성숙,1.0,징계,2.0
1181,대략,1.0,보유,2.0
1182,검사정치,1.0,예비역,2.0
1183,우리나라,1.0,성적,2.0
1184,서초구,1.0,12명,2.0
1185,헌신,1.0,민주주,2.0
1186,취재진,1.0,기관,2.0
1187,보궐,1.0,국헌,2.0
1188,조장,1.0,프랑스,2.0
1189,달간,1.0,지연,2.0
1190,내란세력,1.0,논점,2.0
1191,선관,1.0,지속적,2.0
1192,개편,1.0,당원투표,2.0
1193,자성,1.0,윤희숙,2.0
1194,기권,1.0,초월,2.0
1195,백기,1.0,123일,2.0
1196,누적,1.0,탈당,2.0
1197,지지자,1.0,면제,2.0
1198,명언,1.0,차단,2.0
1199,상실,1.0,실제,2.0
1200,김건희,1.0,소지,2.0
1201,기록,1.0,재대결,2.0
1202,청개구리,1.0,생존,2.0
1203,구두브리핑,1.0,실체,2.0
1204,짜증,1.0,면담,2.0
1205,2000만,1.0,필요성,2.0
1206,24%,1.0,모임,2.0
1207,강탈,1.0,용인,2.0
1208,자동,1.0,단합,2.0
1209,오래전,1.0,제거,2.0
1210,계산,1.0,당대표,2.0
1211,삽입,1.0,90.32%,2.0
1212,김근식,1.0,협치,2.0
1213,연금행동,1.0,안보태세,2.0
1214,유명,1.0,어필,2.0
1215,우원식,1.0,27일,2.0
1216,정상,1.0,혐오,2.0
1217,기획재정위원장,1.0,규모,2.0
1218,의아,1.0,대선포기,2.0
1219,인근,1.0,실천,2.0
1220,조기대선,1.0,특검,2.0
1221,자유민주주,1.0,각인,2.0
1222,낙관,1.0,40%,2.0
1223,43~44%,1.0,김상욱,2.0
1224,내란선동,1.0,공동,2.0
1225,정의당,1.0,4%,2.0
1226,김대중,1.0,방법론,2.0
1227,피해자,1.0,고유,2.0
1228,최대,1.0,주말,2.0
1229,제약,1.0,이낙연,2.0
1230,사회대개혁,1.0,헌법수호,2.0
1231,아이,1.0,전후,2.0
1232,명약관화,1.0,적임자,2.0
1233,단절,1.0,차이,2.0
1234,오만,1.0,장점,2.0
1235,금메달,1.0,지경,2.0
1236,경호,1.0,인단,2.0
1237,권좌,1.0,무게,2.0
1238,채널,1.0,경륜,2.0
1239,삿대질,1.0,중위,2.0
1240,김경희씨,1.0,숭례문,2.0
1241,보궐선거,1.0,개탄,2.0
1242,구조개혁,1.0,응분,2.0
1243,밀접,1.0,직격탄,2.0
1244,조어,1.0,오랫동안,2.0
1245,민주시민,1.0,주소지제,2.0
1246,박형수,1.0,일정,2.0
1247,중대,1.0,논쟁,2.0
1248,2회,1.0,이미지,2.0
1249,오세훈,1.0,이번달,2.0
1250,체육회,1.0,공정,2.0
1251,강퇴,1.0,한마디,2.0
1252,키재기,1.0,사형,2.0
1253,보수진영,1.0,치안,2.0
1254,과도,1.0,도중,2.0
1255,민주주,1.0,부여,2.0
1256,준비,1.0,전선,2.0
1257,합법적,1.0,대대장,2.0
1258,연금특위,1.0,광주,2.0
1259,파나마,1.0,사형수,2.0
1260,신경,1.0,결별,2.0
1261,김상욱,1.0,박찬대,2.0
1262,주진우,1.0,철저,2.0
1263,총동원,1.0,주택,2.0
1264,매트리스,1.0,의문,2.0
1265,조작,1.0,서류,2.0
1266,조정,1.0,공개적,2.0
1267,청원,1.0,수도,2.0
1268,복지위원장,1.0,거짓,2.0
1269,정치권력,1.0,공포감,2.0
1270,시민들,1.0,불법,2.0
1271,사회보장제도,1.0,1일,2.0
1272,당일,1.0,트럼프,2.0
1273,범야,1.0,서울고등법원,2.0
1274,전면,1.0,형사상,2.0
1275,고지,1.0,특보,2.0
1276,삼권,1.0,역경,2.0
1277,존엄,1.0,상임고문,2.0
1278,연금피크제,1.0,일방적,2.0
1279,각인,1.0,무책임,2.0
1280,살해,1.0,총무국,2.0
1281,궁극,1.0,후순위,2.0
1282,좌절,1.0,원리,2.0
1283,대표단,1.0,유혹,2.0
1284,수급자,1.0,전당대회,2.0
1285,독립성,1.0,환호,2.0
1286,취임식,1.0,정치인들,2.0
1287,권력분립,1.0,합당,2.0
1288,건재,1.0,부총리,2.0
1289,극적,1.0,위원,2.0
1290,롯데백화점,1.0,이길수,2.0
1291,6곳,1.0,환경보전,2.0
1292,도모,1.0,동기,2.0
1293,https://www.khan.co.kr/article/202503220900041/NUrl,1.0,분산,2.0
1294,거부권,1.0,공포,2.0
1295,통지,1.0,돌입,2.0
1296,증대,1.0,겨울,2.0
1297,바로미터,1.0,추후,2.0
1298,금번,1.0,최후,2.0
1299,재난대책비,1.0,득표율,2.0
1300,드라이브,1.0,군림,2.0
1301,제정신,1.0,우리당,2.0
1302,존립,1.0,강행,2.0
1303,총부리,1.0,추가,2.0
1304,탄핵연합,1.0,사면,2.0
1305,대국민,1.0,3만,2.0
1306,당협위원장,1.0,헌정,2.0
1307,본부장,1.0,예산,2.0
1308,득표율,1.0,선대위,2.0
1309,지연,1.0,달성,2.0
1310,노릇,1.0,민주공화정,2.0
1311,전력,1.0,질서유지,2.0
1312,추궁,1.0,추락,2.0
1313,믿음,1.0,원내대변인,2.0
1314,최후,1.0,분발,2.0
1315,서면,1.0,15일,2.0
1316,증원,1.0,전자문서,2.0
1317,보도,1.0,부정선거론,2.0
1318,심정,1.0,김대식,2.0
1319,가짜뉴스,1.0,분리,2.0
1320,쿠데타,1.0,무료,2.0
1321,체육,1.0,양보,2.0
1322,초임,1.0,울산,2.0
1323,청년독박,1.0,ASSA,2.0
1324,인간,1.0,민주국가,2.0
1325,27%,1.0,입수,2.0
1326,맞대응,1.0,범위,2.0
1327,서울구로구,1.0,선거관리위원장,2.0
1328,감내,1.0,양국,2.0
1329,징벌,1.0,19.2%,2.0
1330,발걸음,1.0,다음달,2.0
1331,오희주,1.0,성금,2.0
1332,출구,1.0,돌파,2.0
1333,시국선언,1.0,시도,2.0
1334,저항권,1.0,대변,2.0
1335,염치,1.0,평생,2.0
1336,서명,1.0,자동조정장치,2.0
1337,목숨,1.0,발목,2.0
1338,낙담,1.0,공론,2.0
1339,감소,1.0,인선,2.0
1340,북콘서트,1.0,목격,2.0
1341,출간,1.0,배출,2.0
1342,포획,1.0,지탱,2.0
1343,변호사,1.0,선택권,2.0
1344,근로,1.0,유기,2.0
1345,단식,1.0,3위,2.0
1346,존재가치,1.0,외연,2.0
1347,획책,1.0,노동자,2.0
1348,오리무중,1.0,임계치,2.0
1349,그중,1.0,유불리,2.0
1350,신탁,1.0,격려,2.0
1351,증인,1.0,퇴근,2.0
1352,3일,1.0,자유민주국가,2.0
1353,3인,1.0,개선,2.0
1354,정보기관,1.0,주입,2.0
1355,친윤,1.0,성상납,2.0
1356,5%,1.0,한국갤럽,2.0
1357,입장차,1.0,악몽,2.0
1358,환원,1.0,정치세력,2.0
1359,안창호,1.0,위안,2.0
1360,남동경찰서사거리,1.0,상병,2.0
1361,도달,1.0,배신자,2.0
1362,사회관계망서비스,1.0,상식적,2.0
1363,독려,1.0,입증,2.0
1364,대리전,1.0,공인,2.0
1365,한계,1.0,독재,2.0
1366,1200조,1.0,법정,2.0
1367,숫자놀음,1.0,14회,2.0
1368,2억,1.0,득표,2.0
1369,필수,1.0,준수,2.0
1370,제한,1.0,파기환송심,1.0
1371,시선,1.0,저격,1.0
1372,심판결과,1.0,더불어,1.0
1373,거대,1.0,시진핑,1.0
1374,중상위,1.0,사유,1.0
1375,분주,1.0,행각,1.0
1376,진력,1.0,김은혜,1.0
1377,관계기관,1.0,망령,1.0
1378,포인트,1.0,대목,1.0
1379,경과,1.0,전도,1.0
1380,4월,1.0,예상치,1.0
1381,분립,1.0,이언주,1.0
1382,내란기,1.0,능동적,1.0
1383,날개,1.0,연설자,1.0
1384,오픈,1.0,명실상부,1.0
1385,정책위의장,1.0,이슈,1.0
1386,안위,1.0,시각차,1.0
1387,비호,1.0,노동부,1.0
1388,호남,1.0,걸음,1.0
1389,망언,1.0,공기업,1.0
1390,연관,1.0,8%,1.0
1391,비상대책위원,1.0,볼모,1.0
1392,정답,1.0,54.4%,1.0
1393,수급,1.0,문형배,1.0
1394,31일,1.0,실소,1.0
1395,대변자,1.0,1.9,1.0
1396,혈세,1.0,혈안,1.0
1397,하수인들,1.0,14%,1.0
1398,시일,1.0,정당지지율,1.0
1399,위촉,1.0,추산,1.0
1400,방위,1.0,생중계,1.0
1401,한국당,1.0,75.14%,1.0
1402,생애,1.0,KBS,1.0
1403,등장,1.0,정책결정,1.0
1404,자질,1.0,4등,1.0
1405,의무화,1.0,윤석,1.0
1406,25일,1.0,영광,1.0
1407,대세,1.0,극단,1.0
1408,총리실,1.0,인신공격,1.0
1409,후폭풍,1.0,여권,1.0
1410,개혁신당,1.0,보통,1.0
1411,결정도,1.0,후보론,1.0
1412,서명운동,1.0,국민펀드,1.0
1413,정리,1.0,모토,1.0
1414,25년,1.0,잔존,1.0
1415,시도,1.0,항소심,1.0
1416,공약,1.0,야당복,1.0
1417,죄악상,1.0,위로,1.0
1418,패밀리,1.0,결집력,1.0
1419,친한동훈계,1.0,66%,1.0
1420,포드,1.0,균형발전,1.0
1421,감정적,1.0,자문위,1.0
1422,쌍둥이,1.0,선고문,1.0
1423,의사표명,1.0,금투협,1.0
1424,성금,1.0,사법정의,1.0
1425,위험성,1.0,사항,1.0
1426,수긍,1.0,양당,1.0
1427,바닥,1.0,윤재옥,1.0
1428,진출,1.0,로드맵,1.0
1429,테이블,1.0,주체적,1.0
1430,지식,1.0,소명,1.0
1431,경고용,1.0,대척점,1.0
1432,일축,1.0,34.6,1.0
1433,국정공백,1.0,주제,1.0
1434,고령화,1.0,5년,1.0
1435,판관,1.0,극한,1.0
1436,영웅들,1.0,자유진영,1.0
1437,동률,1.0,위험,1.0
1438,핵무기,1.0,당적,1.0
1439,소구,1.0,제동,1.0
1440,강승규,1.0,상의,1.0
1441,단장,1.0,2만,1.0
1442,폭력,1.0,손가락,1.0
1443,외피,1.0,허위조작정보,1.0
1444,검찰개혁,1.0,진입,1.0
1445,최선,1.0,세종,1.0
1446,박덕흠,1.0,해프닝,1.0
1447,고집,1.0,65%,1.0
1448,43%선,1.0,건가,1.0
1449,비상시국,1.0,펀드,1.0
1450,선거법,1.0,아카이빙,1.0
1451,게시판,1.0,성공적,1.0
1452,시즌,1.0,R&D,1.0
1453,지체,1.0,후보도,1.0
1454,구국,1.0,신경,1.0
1455,권력기관,1.0,증명,1.0
1456,토크,1.0,11%,1.0
1457,신중론,1.0,박덕흠,1.0
1458,중령,1.0,가구,1.0
1459,난항,1.0,호소용,1.0
1460,파괴적,1.0,비상대책위원회,1.0
1461,고마움,1.0,내용적,1.0
1462,불법적,1.0,절체절명,1.0
1463,방법,1.0,행정안전부,1.0
1464,반동,1.0,비정상적,1.0
1465,업데이트,1.0,폭력,1.0
1466,체류,1.0,유도,1.0
1467,바우처,1.0,실태,1.0
1468,인물,1.0,표결,1.0
1469,화석,1.0,실용,1.0
1470,손팻말,1.0,30년,1.0
1471,책임정치,1.0,즉시,1.0
1472,경연,1.0,마련,1.0
1473,속임수,1.0,매력,1.0
1474,신지호,1.0,정책들,1.0
1475,군림,1.0,비극,1.0
1476,함인경,1.0,추론,1.0
1477,법조계,1.0,울산시민,1.0
1478,거점,1.0,제자리,1.0
1479,추경안,1.0,심정,1.0
1480,김씨,1.0,사전투표일,1.0
1481,손끝,1.0,평론가,1.0
1482,공약집,1.0,대국,1.0
1483,사무소,1.0,거짓말,1.0
1484,혐의,1.0,소구,1.0
1485,방지,1.0,대비,1.0
1486,모국어,1.0,연출팀,1.0
1487,관료,1.0,참회,1.0
1488,한나라당,1.0,급증,1.0
1489,법률,1.0,상징성,1.0
1490,부하들,1.0,60년,1.0
1491,공분,1.0,여의도연구원장,1.0
1492,장난,1.0,아이,1.0
1493,망언집,1.0,이수진,1.0
1494,장기적,1.0,우재준,1.0
1495,본격화,1.0,69%,1.0
1496,전제,1.0,근원적,1.0
1497,25%,1.0,40시간,1.0
1498,3,1.0,열쇠,1.0
1499,획득,1.0,우세,1.0
1500,한미동맹,1.0,122일,1.0
1501,최형두,1.0,모욕적,1.0
1502,편안,1.0,3.0%,1.0
1503,전임,1.0,과반,1.0
1504,방식,1.0,홍보,1.0
1505,중도층이,1.0,탑승제,1.0
1506,윤상현,1.0,당면,1.0
1507,사무처,1.0,경향적,1.0
1508,설득,1.0,민간인,1.0
1509,발동,1.0,정상적,1.0
1510,안테나,1.0,부패,1.0
1511,영합,1.0,여현수,1.0
1512,에너지,1.0,진보층,1.0
1513,4,1.0,교감,1.0
1514,막말,1.0,소극적,1.0
1515,후배들,1.0,현행범,1.0
1516,자들,1.0,납부액,1.0
1517,가칭,1.0,잇속,1.0
1518,시행,1.0,소진,1.0
1519,36%,1.0,의중,1.0
1520,잠재,1.0,기득,1.0
1521,정보부대,1.0,보궐선거,1.0
1522,회사,1.0,2,1.0
1523,직선,1.0,기원,1.0
1524,기억,1.0,체포,1.0
1525,표변,1.0,일원,1.0
1526,덜기,1.0,숙청,1.0
1527,이중잣대,1.0,합산,1.0
1528,의원석,1.0,이완용급,1.0
1529,2170만,1.0,표본조사,1.0
1530,만행,1.0,법제,1.0
1531,부정,1.0,계층,1.0
1532,독단적,1.0,확신,1.0
1533,장지만,1.0,울산시당위원장직,1.0
1534,호준석,1.0,현안,1.0
1535,암시,1.0,순직의무군경,1.0
1536,사회정책,1.0,심산,1.0
1537,이경희,1.0,지원법안,1.0
